Name \\epn-ta-pix-001.epn.local\42FYC4025A/Meas/PRIM
Data Type Float 32
Number of Values 17999
Time Value Value Attributes
2-Apr-2024 17:26:04.04001 15,154
2-Apr-2024 17:26:03.039 15,179
2-Apr-2024 17:26:02.04001 15,227
2-Apr-2024 17:26:01.04001 15,294
2-Apr-2024 17:26:00.04001 15,385
2-Apr-2024 17:25:59.039 15,506
2-Apr-2024 17:25:58.04001 15,662
2-Apr-2024 17:25:57.039 15,853
2-Apr-2024 17:25:56.04001 16,066
2-Apr-2024 17:25:55.039 16,282
2-Apr-2024 17:25:54.04201 16,48
2-Apr-2024 17:25:53.039 16,653
2-Apr-2024 17:25:52.041 16,804
2-Apr-2024 17:25:51.039 16,947
2-Apr-2024 17:25:50.039 17,091
2-Apr-2024 17:25:49.04001 17,236
2-Apr-2024 17:25:48.04001 17,364
2-Apr-2024 17:25:47.04001 17,448
2-Apr-2024 17:25:46.041 17,464
2-Apr-2024 17:25:45.03801 17,404
2-Apr-2024 17:25:44.04001 17,269
2-Apr-2024 17:25:43.039 17,078
2-Apr-2024 17:25:42.04001 16,853
2-Apr-2024 17:25:41.039 16,608
2-Apr-2024 17:25:40.039 16,359
2-Apr-2024 17:25:39.03801 16,122
2-Apr-2024 17:25:38.03801 15,919
2-Apr-2024 17:25:37.039 15,767
2-Apr-2024 17:25:36.03801 15,675
2-Apr-2024 17:25:35.039 15,645
2-Apr-2024 17:25:34.03801 15,668
2-Apr-2024 17:25:33.039 15,729
2-Apr-2024 17:25:32.039 15,81
2-Apr-2024 17:25:31.041 15,89
2-Apr-2024 17:25:30.039 15,96
2-Apr-2024 17:25:29.039 16,029
2-Apr-2024 17:25:28.039 16,098
2-Apr-2024 17:25:27.039 16,163
2-Apr-2024 17:25:26.039 16,214
2-Apr-2024 17:25:25.03801 16,24
2-Apr-2024 17:25:24.04001 16,236
2-Apr-2024 17:25:23.03801 16,213
2-Apr-2024 17:25:22.039 16,192
2-Apr-2024 17:25:21.039 16,19
2-Apr-2024 17:25:20.039 16,208
2-Apr-2024 17:25:19.039 16,225
2-Apr-2024 17:25:18.039 16,215
2-Apr-2024 17:25:17.039 16,166
2-Apr-2024 17:25:16.03801 16,087
2-Apr-2024 17:25:15.03801 15,997
2-Apr-2024 17:25:14.039 15,911
2-Apr-2024 17:25:13.03801 15,841
2-Apr-2024 17:25:12.039 15,797
2-Apr-2024 17:25:11.039 15,802
2-Apr-2024 17:25:10.039 15,863
2-Apr-2024 17:25:09.041 15,953
2-Apr-2024 17:25:08.039 16,037
2-Apr-2024 17:25:07.041 16,084
2-Apr-2024 17:25:06.039 16,082
2-Apr-2024 17:25:05.03801 16,051
2-Apr-2024 17:25:04.039 16,016
2-Apr-2024 17:25:03.039 15,992
2-Apr-2024 17:25:02.03801 15,982
2-Apr-2024 17:25:01.041 15,977
2-Apr-2024 17:25:00.03801 15,964
2-Apr-2024 17:24:59.039 15,938
2-Apr-2024 17:24:58.039 15,903
2-Apr-2024 17:24:57.03801 15,867
2-Apr-2024 17:24:56.039 15,839
2-Apr-2024 17:24:55.03801 15,822
2-Apr-2024 17:24:54.039 15,818
2-Apr-2024 17:24:53.03801 15,822
2-Apr-2024 17:24:52.04001 15,833
2-Apr-2024 17:24:51.04001 15,846
2-Apr-2024 17:24:50.039 15,856
2-Apr-2024 17:24:49.039 15,862
2-Apr-2024 17:24:48.039 15,856
2-Apr-2024 17:24:47.039 15,84
2-Apr-2024 17:24:46.04001 15,821
2-Apr-2024 17:24:45.039 15,813
2-Apr-2024 17:24:44.039 15,825
2-Apr-2024 17:24:43.04001 15,859
2-Apr-2024 17:24:42.03801 15,905
2-Apr-2024 17:24:41.039 15,945
2-Apr-2024 17:24:40.039 15,961
2-Apr-2024 17:24:39.039 15,947
2-Apr-2024 17:24:38.039 15,914
2-Apr-2024 17:24:37.039 15,889
2-Apr-2024 17:24:36.039 15,89
2-Apr-2024 17:24:35.039 15,918
2-Apr-2024 17:24:34.039 15,958
2-Apr-2024 17:24:33.03801 16,003
2-Apr-2024 17:24:32.039 16,05
2-Apr-2024 17:24:31.039 16,098
2-Apr-2024 17:24:30.039 16,142
2-Apr-2024 17:24:29.039 16,168
